SOCIETYID,SOCIETY_NAME,REPORTTIME,CREDIT_CODE,REPORTYEAR,ID,RESULT,DECLAREID,ROW_ID
S4403910080002469,深圳市西河爱心公益促进会,2019-05-29,51440300MJL174331Y,2018,dc03457f1e494b429b61a38b48592058,全部通过,f1d6fb9f1eb34426a05fd2581aa1d202,2621
M4403130200000020,深圳市龙华区东方职业技能培训中心,2019-05-29,52440300568511786L,2018,dbe94fc3b9c4442d821a3709f3645289,全部通过,d771fe84f2ed4d52a1563ada21c70bf9,2622
M4403000000001246,深圳市美德社工服务社,2019-05-29,524403006990783025,2018,da952690600b40acb9a89076da5492cb,全部通过,32de6289ff434086b29f4f87a9463af2,2623
M4403060300000028,深圳市宝安区松岗街道燕川幼儿园,2019-05-29,524403067966062936,2018,d8bb9c9abe3240abb48b9fe2763fc522,全部通过,6904be377a254ac8873bcf64e3cbff8b,2624
S4403910080001125,深圳市光明区印刷行业协会,2019-05-29,51440300MJL1658142,2018,d7ca57e9d7d946779f962800b409eb91,全部通过,f65233ca918447bfae4867755f0a4469,2625
S4403000000005543,深圳市发明家协会,2019-05-29,514403005026827260,2018,d31af56459e64cc9a81aae0cf7f0d778,全部通过,f4d19d422dec47c8ba52db16b23a219d,2626
M4403060300000407,深圳市宝安区松岗街道小神童第一幼儿园,2019-05-29,52440306058951634Q,2018,d2cb7e9894074f859cb1a5aa6211c2fd,全部通过,5458b6ec536d423e8d6f9b818d0d5a86,2627
S4403910080001193,深圳市光明区老年人体育协会,2019-05-29,51440300565703555F,2018,d286c1aad0bd4135994cd975c61c79d8,全部通过,f9c0980b0fb24893acd56d616c997fc6,2628
S4403130000000100,深圳市龙华新区观湖新田社区太极拳爱好者协会,2019-05-29,514403000812699592,2018,cfe5740c33724cefb67f224f17a5523c,全部通过,42320f3af1bb4597a392724bfc3f7d86,2629
M4403130200000225,深圳市龙华区中和华星幼儿园,2019-05-29,52440300764957988Q,2018,cf38dd8e6f944d12809b10ecfcefb891,全部通过,b5d6a04ce41c4cd79e024442cb25dd03,2630
M4403060300000298,深圳市宝安区海燕电脑培训中心,2019-05-29,524403066853928190,2018,cc668d0543524a98af2ee79388d7eb07,全部通过,5574dd7eca2f4773b45f951e606e2d9e,2631
M4403060300000479,深圳市宝安区福永街道凤城花园幼儿园,2019-05-29,52440306305936651B,2018,caa5c4ad14c24b10b7369b0c078777bb,全部通过,8278768e60d649a1a55fe0c556ed0e67,2632
M4403100000010187,深圳市宝安区桥韵粤剧团,2019-05-29,52440306MJL177882W,2018,c9e9c2b197fa4464b4323424c3993f36,全部通过,a6b383828d3c461981d323b4347a47f7,2633
S4403130000000113,深圳市龙华区珂雅美术协会,2019-05-29,51440300085731901Q,2018,c6b9d518fae24e888a45166391d69b3b,全部通过,219052313cbf4632885b96d51cb1d318,2634
M4403060300000410,深圳市宝安区石岩街道塘头第二幼儿园,2019-05-29,524403060589559774,2018,c189949b1cb54bc08cec29dfe2e48032,全部通过,7e90dcfd7c7447ffbc94483c701e8422,2635
S4403910080001059,深圳市宝安区粤剧粤曲协会,2019-05-29,51440306MJL161821K,2018,bdc81098ddc54836ac38089ca9997396,全部通过,33070190828b4f2cb5a45c4d85b52d01,2636
M4403100000002321,深圳市罗湖区莲城学校,2019-05-29,524403037954496283,2018,bd7f310beaa746bfaae61504a503dc04,全部通过,88e821cf89cc4197b12513ba3a679893,2637
S4403910080001077,深圳市坪山区坑梓街道秀新社区春风送暖社区服务协会,2019-05-29,51440300MJL165662M,2018,bc012a038b1b40f6869b98d71083e2cc,全部通过,c23289affad84a88a56585f2fdaedbd9,2638
M4403100000012466,深圳市福田区家家乐教育午托中心,2019-05-29,52440304MJL187319R,2018,bab9e7a010514e5aafc773d53b3d00f6,全部通过,bdf1e96dec2e4dae8d71e77fb8f11c7a,2639
S4403060000000247,深圳市宝安区松岗街道沙浦围社区慈善帮扶协会,2019-05-29,514403065956632834,2018,ba51b5511b7549be9daa1126318f4ec5,全部通过,6dce822467bd442389eaf3d26d0e71b1,2640
M4403060300000180,深圳市宝安区新安街道创业一村幼儿园,2019-05-29,524403067938704274,2018,b990623cbd1e44cf91381e6a91f4757f,全部通过,819923808c3948af805908f03b908187,2641
S4403030000000125,深圳市罗湖区水贝社区老年人协会,2019-05-29,51440303664157035M,2018,b8e58c5987ec4a1dbdac09b07204173b,全部通过,de016a00e87240628ef140a3012253be,2642
M4403100000001031,深圳市益民社工服务中心,2019-05-29,524403000515448760,2018,b823b37b62444ba9847b2c5c6f0b6a9d,全部通过,36041d7430874b988696ebef5cb5f756,2643
S4403070000000219,深圳市龙岗区国际象棋协会,2019-05-29,51440307077519951J,2018,b81cd80ab6ca43859a6fd5df71960aa0,全部通过,893bc0355bd94046b7ecab57a54e5625,2644
S4403080000000022,深圳市盐田区盐田街道盐田社区老年人协会,2019-05-29,51440308796636839U,2018,b383cc0baccd43ad81d9fe8148f6a08b,全部通过,1efcf39aa94c4ee3a82aa296ecaba987,2645
M4403100000002420,深圳市罗湖区百仕达小学,2019-05-29,52440303G34799187U,2018,b2b96e0c36ce47f0be28b17eb8d7dc67,全部通过,f94fda7a4a5b4af8b700eea3fdd27adb,2646
M4403070000000523,深圳市龙岗区龙城街道紫薇幼儿园,2019-05-29,52440307455752081X,2018,b22294611be5458ebac9980a585a3f1a,全部通过,18160f0112b34bcf8bc75a20565d9e14,2647
M4403070000000651,深圳市龙岗区横岗街道贝尔特幼儿园,2019-05-29,52440307326556068X,2018,b0163a3f836e406496f52f1b206d5f06,全部通过,de8713f73cd34e89bddeb437888ed0d0,2648
M4403060300000414,深圳市宝安区福永街道育童幼儿园,2019-05-29,52440306061402492P,2018,ab168282932846bab9a027d8d73403b4,全部通过,0dacfb3e6d754f17adc19505eb564bad,2649
M4403100000008176,深圳市守望自然野生动物保护发展研究中心,2019-05-29,52440300MJL167086D,2018,a9240599c7154518b51251acef082f61,全部通过,80b4073d520140c496de5d674191114d,2650
M4403000000001193,深圳市弘艺残疾人书画社,2019-05-29,524403006894255180,2018,a58a3d6520d7460bbd4a41e399763fde,全部通过,9efa48a33dee40bda3ac25b315f2752d,2651
S4403070000000254,深圳市龙岗区杂技家协会,2019-05-29,51440307306116591D,2018,a10c7cbed7b443fe8e3636b4aea79f3e,全部通过,869723a188fe47158c9c100609534301,2652
M4403100000002692,深圳市星星烁少儿艺术团,2019-05-29,524403003353571754,2018,a0e6dc9acc194ccd8c71d9af3cb5b247,全部通过,9a74e86babaf4d238aed6eb2b47d68d2,2653
M4403100000010903,深圳市宝安区新安街道宏发领域幼儿园,2019-05-29,52440306MJL179829T,2018,9c1f01ec93d14f5aa1125f4fb5ef7de0,全部通过,4112b75c7f3d4c46abcf8b17d01fae5c,2654
M4403100000007824,深圳市宝安区西乡街道阳光花安居家园幼儿园,2019-05-29,524403063352636625,2018,9a67f6470b4447428a17739d16517f1c,全部通过,f6306b92633748a8be3d057ee3416060,2655
M4403100000012107,深圳市光明区新湖童之梦幼儿园,2019-05-29,52440300MJL185399R,2018,9845e0ffea0e4106ab6cbd9bc7d2eeb1,全部通过,67cec70641aa4b59a7c78bcc72771254,2656
M4403100000010663,深圳市福田区讯得达教育培训中心,2019-05-29,524403040775478139,2018,94558b6b537145d08c136b490573e28f,全部通过,09149016ecd44192a4782b1c1af9c96b,2657
M4403100000010616,深圳市福田区大风车幼儿园,2019-05-29,52440304683788668B,2018,935841a0230040bbae7c9317dd31169f,全部通过,b94d0e8fd55049eaa5f27fb64f2cbbc6,2658
M4403130200000250,深圳市龙华区乐景幼儿园,2019-05-29,52440300G348038527,2018,916bde8b59de4556a1030ca466ae9667,全部通过,93375e9e033a4894ba2f99db5fcd33e5,2659
M4403100000002540,深圳市罗湖区饰界珠宝培训中心,2019-05-29,52440303552120801W,2018,906231a38fce482fa42648b3aa55fc3e,全部通过,41f1fc6948084437bae5fcb978feffee,2660
M4403100000012576,深圳市福田区海星乐动力青少年关爱促进中心,2019-05-29,52440304MJL1883118,2018,8e942cde0468450192e1877e5e25505a,全部通过,9fdefff1aa77487aa15c70f4ddbbd5a6,2661
M4403100000002556,深圳市罗湖区龄方画院,2019-05-29,52440303580064878W,2018,8e56f1bc2faf49c3bd904a5371ee0733,全部通过,d1ba22eb97834e5abd3cb68bb7c2422d,2662
M4403100000001901,深圳市光明区新湖金色阳光幼儿园,2019-05-29,52440300695559192Y,2018,8d5ef9c454064f0b82acd58ab7152fd9,全部通过,d137639484304413905eee28fad1a73d,2663
M4403100000010641,深圳市福田区嘉鑫阳光雅居幼儿园,2019-05-29,5244030458560305XM,2018,8bb2749f98314cf3be54b3b9559de303,全部通过,70f3fb67e109474ba3e9c9a0e2eff1c0,2664
M4403070000000030,深圳市龙岗区春艳舒心午托中心,2019-05-29,52440307699077975M,2018,8b640ea635c347a9b856d5d479700975,全部通过,5175d1250c0245a9bd554222ebf48437,2665
M4403100000010586,深圳市福田区中南学校,2019-05-29,52440304795409378N,2018,8ad252bca3fc4adc87106741f2918c53,全部通过,10c6bcccf481458b97c55c19f5d4f2b0,2666
M4403100000001922,深圳市光明区民众学校,2019-05-29,524403004557519864,2018,8aca7154837e4168a4045b11ce381fa8,全部通过,ac31bceed94c401098bd4e7db457f535,2667
S4403070000000081,深圳市龙岗区南湾街道沙湾社区老年人协会,2019-05-29,51440307693967512W,2018,896ac0aa4f8e4691a44fbd0056416a64,全部通过,58d8770593d5408b9e1cef4ffd446e40,2668
M4403100000007290,深圳市龙岗区新路社会组织发展中心,2019-05-29,524403073592864200,2018,85483c4ed80c40c1bfc0a9f4a66e606b,全部通过,5e09bd2cdb0e41dd9cfbb89136e20b6b,2669
M4403060300000131,深圳市宝安区宝龙学校,2019-05-29,524403067716103179,2018,8422f78e582e4e77b7d8d7a4080bc76f,全部通过,8300e4e9eb374e7aa7e2f8a6922bf873,2670
M4403000000001007,深圳市博思家庭教育指导中心,2019-05-29,52440300585642526M,2018,80d1e5c70782478a9e85d80ad34a5747,全部通过,a4fef75c50d44722a297da4f2883b461,2671
M4403060300000002,深圳市宝安区新丰小学,2019-05-29,5244030679923216XG,2018,8023a4d7280b4c508cab8cd8aea979fb,全部通过,1d829ed31ed242068114639ba98fb33a,2672
M4403130200000025,深圳市龙华区同芙职业培训学校,2019-05-29,524403000939540567,2018,7f8d407c5a1e4845ab49e473468010fb,全部通过,d185649a53f34d55a2ee531fc6fa73f2,2673
M4403110200000051,深圳市坪山区马西幼儿园,2019-05-29,52440300596755104Y,2018,7e6696f143584f948e8ecb04a66e2069,全部通过,e59b672895e1481c9f8df73083ebb251,2674
M4403060300000164,深圳市宝安区金源学校,2019-05-29,52440306789202936A,2018,7d9b06b1557d4f9d9a363b1a1d356be5,全部通过,3f3a4745aed14358b7f4bfa5094a1482,2675
M4403060300000156,深圳市宝安区松岗街道红星幼儿园,2019-05-29,5244030678831918X0,2018,7b4c90ffe9304168aecc7a10d1fb3773,全部通过,771c598d3a8343de9d35014f1b236e5f,2676
S4403910080003710,深圳市福田区香蜜湖街道老年协会,2019-05-29,514403045670792075,2018,7afa98f6916d464ab940cb60a95b4f48,全部通过,e369075a17ee4877b3c0ea2d2956b5cd,2677
S4403060000000216,深圳市宝安区新安街道老年协会,2019-05-29,51440306581564946T,2018,7ad2fc1636694087a789a9cb0c042a24,全部通过,a90f9e2eccd54c509eba68244b1cb152,2678
S4403910080001246,深圳市光明区公明街道办事处公明平安促进会,2019-05-29,51440300358278402J,2018,7a4c6f3e96db4a5db47a16058bdf5554,全部通过,a7d4a822ddcb4cea83bea652cd4e8be9,2679
M4403100000011573,深圳市天仁武术俱乐部,2019-05-29,52440300MJL1824546,2018,72b7d4c01596467ca8361a5e80867f25,全部通过,c32facb3b0274323b0ce4ed25629b72a,2680
S4403060000000130,深圳市宝安区沙井街道老年人体育协会,2019-05-29,51440306557190024E,2018,729b48af234e46d2bdc7624148a1e269,全部通过,5341df55b2fb4b37bf16b5b125f498a3,2681
M4403070000000599,深圳市龙岗区南园学校,2019-05-29,52440307G34802550X,2018,728fc40d25e8450ab55691e2da414c7d,全部通过,92606a968bc44d4abb8b43f64d781d21,2682
M4403100000012832,深圳市罗湖区诺思外语实验学校,2019-05-29,52440303MJL190489D,2018,71f1220e69ae448b9ebb4709b0e851de,全部通过,6d579f7f60dd469bbb15b5a5707765b0,2683
M4403050200000146,中国南山开发（集团）股份有限公司幼儿园,2019-05-29,52440305G34794730U,2018,651fc4f04d0a45bfa3a26990caeb992f,全部通过,81fc674426514131951e09f6dff95e77,2684
M4403060300000060,深圳市宝安区福永街道白石厦幼儿园,2019-05-29,52440306729877675P,2018,64b817bb124842f59a9ebe306ff4a636,全部通过,174d6bea91434b76b893f43bc876c09a,2685
M4403100000009212,深圳市坪山区星辉实验学校,2019-05-29,52440300MJL172336W,2018,5fbe049508474b7aba13ad429065ce70,全部通过,9b8c29eb6c5048bcbaf94073a8b1c620,2686
M4403100000007907,深圳市龙华区技成职业技能培训中心,2019-05-29,524403003500049413,2018,5bc78947e5ad4e9daf39cb6afd5e68df,全部通过,b72486d15b214fa599a89081e1382c37,2687
S4403910080005444,深圳市龙华区龙华街道助力翱翔助学协会,2019-05-29,51440300MJL184820Y,2018,5a5d248d7a314a9389b3f1216750f3d1,全部通过,d63239bfca0043feb03150340c48debd,2688
M4403060300000049,深圳市宝安区才华学校,2019-05-29,52440306G34799523B,2018,51f29eafecd94bde9e9fab6213048730,全部通过,9b9e3f4f4c7943f996372b13acd55e64,2689
M4403100000010691,深圳市福田区智卫宾鹏盛社区健康服务中心,2019-05-29,52440304MJL175828X,2018,51d9c1e264934f7d9b5d7eba23784836,全部通过,a07e9baf3df34c51b655b957ddd7d781,2690
S4403910080000762,深圳市休闲体育运动协会,2019-05-29,51440300MJL1601322,2018,4db4a969e10f463a92d47db85051fbc7,全部通过,e220b8a68f384421b2a3cd2ca97ea1ac,2691
M4403070000000402,深圳市龙岗区福园幼儿园,2019-05-29,52440307736288297N,2018,4aaa25e084e54615ad467439c891a8eb,全部通过,bc5ae3c1a5f24167a0dca20827f7892c,2692
M4403100000012850,深圳市龙华区中熙法律服务中心,2019-05-29,52440300MJL191369H,2018,473d3c2cbae24358a401307fde8aae84,全部通过,f69dcf1b1ee84d3aa761aea87bef1a8e,2693
S4403130000000161,深圳市龙华区大浪街道上早社区老年人协会,2019-05-29,51440300319317077D,2018,456a7592ee7243fca9113fb2948139a2,全部通过,8160eee9ad2a463ab42a8a42c7325c71,2694
M4403060300000492,深圳市宝安区西乡街道贝雅幼儿园,2019-05-29,52440306311730158D,2018,431f7945c44c4b4ebfeb3324ca77d26a,全部通过,952208b35fe249a58b5473b43879be19,2695
M4403070000000601,深圳市龙岗区吉华爱爱学校,2019-05-29,52440307G348038794,2018,4253da7e7f6042db89dad952f7866d51,全部通过,ca49f793078344f08d9f8c2e5a47ba26,2696
M4403070000000071,深圳市龙岗区平湖街道上木古幼儿园,2019-05-29,524403075670669593,2018,40205dddd8514727b177b92bde9a6a2a,全部通过,4a9ae9c3a5704a07afcef271f9d10520,2697
M4403110200000046,深圳市坪山区燕子岭幼儿园,2019-05-29,524403005943313917,2018,3eff9fe6705b40f99a0eba238955dc20,全部通过,e81039554567432aba9a6b39cb8b6a3f,2698
S4403060000000274,深圳市宝安区新安街道海旺社区慈善帮扶协会,2019-05-29,51440306689420426T,2018,3df90b7cd7384b31b8e3b68de3aca7a1,全部通过,2d90655b699e4682ba8acbf8923afba8,2699
M4403100000002436,深圳市罗湖区百仕达枫叶艺术团,2019-05-29,52440303305875211A,2018,37f3b592b56145b0b96e267a45938f5b,全部通过,635f65ae05f84df7ac91dcd76997e0ce,2700
M4403100000010571,深圳艺校福田泰然小学,2019-05-29,524403047619870306,2018,36e4ebf9a5e94fd194598b39bdf51d66,全部通过,6107c95ab20640fcae3c744681c8804f,2701
S4403100000000192,深圳市天华二胡协会,2019-05-29,514403003061989025,2018,35c67cd2af1e4e33a29e40524a45e6b4,全部通过,986e57aed75145a0b3f15335a1ed6bae,2702
M4403100000009412,深圳市宝安区沙井街道粤文第二幼儿园,2019-05-29,52440306MJL173769X,2018,334aa8de9671498c974539cc20f1100c,全部通过,45d3849aaf634fc5b01333c3955a1565,2703
S4403030000000156,深圳市罗湖区东晓街道的嫂互助会,2019-05-29,51440303088529434K,2018,30301b521e8d4256bac55b65c9f364ff,全部通过,bb8ed5bcc1594c6685dac6f06cef3e6e,2704
M4403100000001033,深圳市簕杜鹃特殊儿童关爱中心,2019-05-29,52440300051519291D,2018,2ebd051471a94aa1825a252e14aae7df,全部通过,5afa03ab405a4e58a4dbfbb40d6252e3,2705
M4403100000009346,深圳市平衡族自然疗法促进中心,2019-05-29,52440300MJL1739454,2018,2dc629935ea94a6286d4c4e89e8f09fc,全部通过,a5689dae8d8048918bcda81dbb2346fa,2706
M4403050200000178,深圳市南山区海月幼儿园,2019-05-29,52440305G34802470D,2018,2da01d0acffe49e6981ceb61ca13cb3a,全部通过,b405956080064f9a8cc0948fdf75e3d6,2707
M4403110200000095,深圳市坪山区坪环幼儿园,2019-05-29,524403000884669120,2018,2c88ad04f9cd4cd79e82c780ecaf8d03,全部通过,f343e1e006f84903bb4ecb167e447439,2708
S4403910080006683,深圳市龙华区观湖街道太极拳协会,2019-05-29,51440300MJL193460W,2018,2b711f740fe8497f9bfc2a20fb16836f,全部通过,3002fe1a64874e48b8e3e81549128951,2709
S4403910080005364,深圳市匹克球协会,2019-05-29,51440300MJL185217Q,2018,299a65cf997d438c9e57648b147f74b2,全部通过,314892f507bc4cec8532fa26a29c67d4,2710
S4403070000000305,深圳市龙岗区南湾街道厦村社区平安促进会,2019-05-29,51440307326695949F,2018,298df44f2b0444ad8cd33a061134b3c7,全部通过,2685b49dedef4812bff27a4613f7ab1f,2711
M4403070000000380,深圳市龙岗区平湖街道新南荔园幼儿园,2019-05-29,52440307729847513W,2018,287122f8598649f6b33092a0600868b1,全部通过,f1af1470bff341aea1786cb1905c38c8,2712
S4403070000000236,深圳市龙岗区平湖街道凤凰平安社区促进会,2019-05-29,514403070879146051,2018,23fd9368369240d1ab41fab1ff15dcce,全部通过,6a297e8961e64e868d835b5ae17e4386,2713
M4403060300000094,深圳市宝安区西乡街道海润幼儿园,2019-05-29,5244030674123551XU,2018,23cd52a32bfd42b7aab2a59ce79aab0d,全部通过,c8d934fb72a04c95b5cbedd32a9a26bf,2714
M4403100000007828,深圳市宝安区松岗街道明博幼儿园,2019-05-29,52440306342481609A,2018,23502fd4e68844759c6dff52b24f5b6d,全部通过,de0f9509e1f34866a668706054b77a67,2715
S4403910080004004,深圳市宝安区餐饮服务行业协会,2019-05-29,51440306MJL180301D,2018,225eeec9a2a64bce92d7ecd78c6c44be,全部通过,c9e52830afc042c8a9fdeaaac8745b8d,2716
M4403100000009387,深圳市龙岗区芬芳比诺中英文幼儿园,2019-05-29,52440307MJL173507L,2018,20427706e0aa45f0acab8aad304ee902,全部通过,d458a4f45315400fbf41969720142106,2717
M4403100000009426,深圳市宝安区红心老年日间照料服务中心,2019-05-29,52440306MJL173777Q,2018,1fe9af5a2a144fbf981824fa654d514e,全部通过,5df5e861ebc541439bfeee776d3fbb36,2718
M4403100000008466,深圳市龙岗区龙岗街道越兴幼儿园,2019-05-29,52440307MJL168118E,2018,1fab3dbaf52946318c6a7a2987739b5b,全部通过,13893700e35e452e95d27ac558f8e99f,2719
M4403070000000155,深圳市龙岗区龙岗街道新梓午托中心,2019-05-29,52440307050495101U,2018,1d0c4403012c436fbe6c6266d5aba941,全部通过,8cf8d0c9b0844166957e306e7b6b029c,2720
S4403100000000197,深圳市摄影家协会,2019-05-29,51440300311917967D,2018,1c1392075f5c4986b547bbe7e6fc98a1,全部通过,d250aa80b135464c8e9324e9582deaae,2721
S4403030000000128,深圳市罗湖区新村社区老年人协会,2019-05-29,51440303664161579Y,2018,1a62350d58b6448dbe6a4f8a61e17c8b,全部通过,b490c6087d6a40539842f42515f3b2ec,2722
M4403100000002299,深圳市罗湖区罗溪社会服务社,2019-05-29,524403030717849062,2018,140d179f1b4e457894a384e8012df9a8,全部通过,4d68cb4850414d938fa3353976c16231,2723
M4403100000010370,深圳市龙华区翔翎凤幼儿园,2019-05-29,52440300MJL1794668,2018,1073675798e6464f872efc7faa8fc325,全部通过,a326e9d121d04c88b71a1a1715039567,2724
M4403100000011741,深圳市龙岗区坂田街道佳华领汇广场幼儿园,2019-05-29,52440307MJL1828252,2018,0fbb09a2e2bc43fe94cfe5cf9cad2c35,全部通过,e83ec63537124caf98d386917bde7bb7,2725
S4403050000000133,深圳市南山区美术家协会,2019-05-29,514403057954126061,2018,08de82ae6c454955919bf809d6e40d7d,全部通过,443a1d92d9cd4820962091c3b2868716,2726
M4403060300000152,深圳市宝安区新安街道创业二村幼儿园,2019-05-29,52440306786585345Y,2018,087789f38c734077ae884a0763465766,全部通过,ec70b978eb4749f3a9718df06492c99c,2727
M4403060300000076,深圳市宝安区西乡街道乐园幼儿园,2019-05-29,52440306738802704L,2018,07f138afe10c45da9685e122d7651412,全部通过,4c837ea6303a4a6fb60b7c69e3f374c6,2728
S4403910080003795,深圳市福田区福田街道群众文化学会,2019-05-29,51440304335198987N,2018,06450a25244645c7a7d74bfa330fa8a9,全部通过,b331087b682e4349a0d2b344821307d2,2729
M4403050200000212,深圳市南山区嘉华职业技术培训学校,2019-05-29,524403057966360895,2018,03b1c500b15547c6a52db57f7033579f,全部通过,2a572abc513b45e4959b9544f7a4768b,2730
S4403000000005784,深圳市侨媛协会,2019-05-29,514403005840947403,2018,021c6f61f4a440ac99db99095236445e,全部通过,6fd167f3c9f04a01b65126eb51a00621,2731
M4403070000000045,深圳市龙岗区龙岗街道龙东东方幼儿园,2019-05-29,52440307557197138F,2018,0217f922496a493c9b79d4d24815fb94,全部通过,40bec2c19daf4e038f7c41a7767ddac9,2732
S4403130000000043,深圳市龙华区龙华办事处清湖社区老年人协会,2019-05-29,514403007979890975,2018,0175a9f4625f471f8afbc5bab3e01892,全部通过,8f5e40986f9e4fb7bfd443ab294fbb23,2733
S4403070000000300,深圳市龙岗区南湾街道上李朗社区平安促进会,2019-05-28,51440307342547778L,2018,ff2d823dab174f0ea79df457c8ba3454,全部通过,00a2ef630ae8424b82208a1b0e836add,2734
S4403070000000094,深圳市龙岗区南湾街道丹竹头社区老年人协会,2019-05-28,514403075521329179,2018,fc705a8eb1544f09bad96e131aa09f7a,全部通过,48d075f0eda8476fab45cd47d3dccbb4,2735
S4403910080001585,深圳市盐田区自行车运动协会,2019-05-28,51440308MJL168839W,2018,fc5e487cb6f64260b9310024563b2fd1,全部通过,a409c7c40eab443bab2efbdfef62ddd6,2736
M4403060300000275,深圳市宝安区福永街道塘尾幼儿园,2019-05-28,52440306674814799P,2018,fc0a2857a88b42258d4e4b396a791cbc,全部通过,b9bf7056594b4e0e9cd2d4fa041fcdc6,2737
M4403100000001754,深圳市根据地汽车摩托车运动俱乐部,2019-05-28,52440300342648157Y,2018,fb4cb089e3974bbea244a868771b1073,全部通过,4c8293aedd7c40eeb3a7350da563357a,2738
M4403100000010282,深圳市国际低碳论坛发展中心,2019-05-28,52440300MJL1780846,2018,f7fd6f9001ec42bc93aa0f9b5ecb4406,全部通过,29d38c55f1864f13893a3fe0cde17ae4,2739
M4403070000000554,深圳市龙岗区龙城街道五联幼儿园,2019-05-28,52440307678570189M,2018,f7326388898f477881977d3b9767fa9c,全部通过,9845b80afe264e7b9221c840c6307988,2740
M4403070000000563,深圳市龙岗区龙城街道龙西幼儿园,2019-05-28,52440307G3478679XF,2018,f71265cf0c91456c982cf9a870ccd9cf,全部通过,d29e186c2bf449e4938864cb690b7b62,2741
M4403100000009469,深圳市南山区人和公益社会服务中心,2019-05-28,52440305MJL173689U,2018,f70ab3d1c60c46d68cab86dcbdb85fac,全部通过,77e08fde0a1243099d0c8e9a3d661f5a,2742
M4403000000000853,深圳市宝康卫生培训中心,2019-05-28,52440300596756449T,2018,f6eeff033bea4e0e8da9eb5e6ed49a0b,全部通过,b939d77f9d5c4c02b1a2f7654f4f793f,2743
M4403070000000531,深圳市龙岗区坂田街道奥林幼儿园,2019-05-28,524403077979691768,2018,f5bcf755b05b415eade861c79c388846,全部通过,a415c46bbf7c48f8a9533c369e982de2,2744
S4403070000000079,深圳市龙岗区南湾街道上李朗社区老年人协会,2019-05-28,514403076939763047,2018,ef1cb70bcb184111848f05e2438e1738,全部通过,0e510efbd7a54686aa59b9215729e166,2745
S4403030000000231,深圳市罗湖区珠宝首饰商会,2019-05-28,5144030332670813XP,2018,ede74f03fb63423fad4b003543c6106e,全部通过,a7e8634b9e874b2b825059665986291d,2746
M4403000000001278,深圳市无尘洁净技术应用设计研究院,2019-05-28,52440300559862488K,2018,ed944201b03c454789945c2198badbfe,全部通过,74053883f8aa4583b06913ac4d5e3339,2747
M4403100000007749,深圳市龙岗区龙岗街道小熊熊午托中心,2019-05-28,52440307MJL165611F,2018,ed063448e02c40d797dfee9348634982,全部通过,d8d998a46e1e458abc84cb74417111a2,2748
M4403070000000165,深圳市龙岗区布吉街道花语岸幼儿园,2019-05-28,524403070515355310,2018,ea1e902d8a1a47f18e9ec160363d97ab,全部通过,5f30a8413dd84cd3b314219c75b0bdbd,2749
S4403130000000104,深圳市龙华区人力资源服务协会,2019-05-28,51440300080146797N,2018,e9be28c665124e30bdd83a5790c43dc0,全部通过,65794bfea43e4b32a1e7f8e3a7de2099,2750
M4403060300000071,深圳市宝安区新安街道智多星幼儿园,2019-05-28,52440306738829886T,2018,e8625f2157ee438ba2d5d2bcf5a70b65,全部通过,905bb5c0a281438ca5c9e0a700996efd,2751
S4403000000005848,深圳市地铁义工联合会,2019-05-28,51440300056160150X,2018,e85f7e6fae22498684a765d7a33c6130,全部通过,6683b23c46f74955af1cf1339f1ad175,2752
M4403130200000010,深圳市龙华区美联红木艺术博物馆,2019-05-28,524403000938786550,2018,e503a22ff2d4412cb35c3b0d024b2055,全部通过,a8195286e34b4dde87b8d5921aa36345,2753
M4403060300000069,深圳市宝安区西乡街道河西幼儿园,2019-05-28,52440306738802712F,2018,e469802444d1412bb510c3119c0dd14e,全部通过,896adb4163fa4cf8bd797dfa1e8b4548,2754
J4403100000000501,深圳市一起互助扶贫基金会,2019-05-28,53440300MJL1749647,2018,e299df8cb84b4f13b91ea72fd3dcdac0,全部通过,703a3d8d0d6e49968505a2e1100cd405,2755
M4403100000002316,深圳市第一建筑工程公司幼儿园,2019-05-28,52440303G347947224,2018,e1bc7aadc81243bf8e5919b69d2c85cc,全部通过,f915075966984e5db3a5d141d6cd628b,2756
M4403100000007156,深圳市中法公用事业发展研究院,2019-05-28,524403003592758959,2018,e087e80740e140739a17d406af0d3a1b,全部通过,bb7c831f9afa4af89141cd681e2efdf0,2757
S4403910080006629,深圳市光明区羽毛球协会,2019-05-28,51440300MJL19261XM,2018,e07b750e29bc46cd884bb272e0386ee0,全部通过,b2fd0fcd72154e438b80a3e5019cef4b,2758
M4403100000009266,深圳市罗湖区罗湖社区春风社区健康服务中心,2019-05-28,52440303MJL172651U,2018,de97600075514689b1cd68027ab45d7b,全部通过,df8159ba6f86435fa4e1a73290b4160b,2759
M4403100000012199,深圳市光明区知行公益组织评估与发展中心,2019-05-28,52440300MJL1861050,2018,dda2e15246f5407e852f1e93b1437ac7,全部通过,a8e4c97ddebc4596af378cdbfda94e66,2760
S4403910080000536,深圳市天合太极拳协会,2019-05-28,51440300359412167Q,2018,dd783b9188e9443d86d26cf3ab6cdda1,全部通过,98344141dd274741b18fcbed582b0886,2761
M4403100000013165,深圳市光明区培正教育培训中心,2019-05-28,52440300MJL193014A,2018,d6e44ed3bdae45798bcf277c1cb150be,全部通过,370dd39af8ae4799b6e11b4d2a646809,2762
